st_zip,ed_zip,distance
10473,10012,20630
10473,10013,22855
10473,10014,22085
10473,10016,16620
10473,10017,16248
10473,10018,22151
10473,10019,20779
10473,10021,13453
10473,10022,14916
10473,10023,19317
10473,10024,18858
10473,10025,13242
10473,10026,10419
10473,10027,11688
10473,10028,11740
10473,10029,10251
10473,10030,9037
10473,10031,10476
10473,10032,11307
10473,10033,9193
10473,10034,11220
10473,10035,8552
10473,10036,21459
10473,10037,8553
10473,10038,26118
10473,10039,10469
10473,10040,15472
10473,10044,14209
10473,10065,14211
10473,10069,19130
10473,10075,22737
10473,10128,11653
10473,10280,24164
10473,10282,24681
10473,10301,45033
10473,10302,49467
10473,10303,54331
10473,10304,41454
10473,10305,40558
10473,10306,49082
10473,10307,69293
10473,10308,53056
10473,10309,64535
10473,10310,44854
10473,10312,62625
10473,10314,47631
10473,10451,9327
10473,10452,8448
10473,10453,8365
10473,10454,6364
10473,10455,5598
10473,10456,5738
10473,10457,8843
10473,10458,8448
10473,10459,4279
10473,10460,4332
10473,10461,5329
10473,10462,3379
10473,10463,12574
10473,10464,11098
10473,10465,4556
10473,10466,11359
10473,10467,7107
10473,10468,8709
10473,10469,9386
10473,10471,13485
10473,10472,2066
10473,10473,0
10473,10474,4345
10473,10475,9007
10473,11101,18778
10473,11102,11159
10473,11103,11675
10473,11104,16697
10473,11105,11645
10473,11106,11924
10473,11201,24770
10473,11203,29640
10473,11204,35646
10473,11205,23356
10473,11206,22193
10473,11207,25238
10473,11208,24766
10473,11209,35578
10473,11210,40559
10473,11211,21391
10473,11212,27264
10473,11213,28872
10473,11214,41597
10473,11215,29535
10473,11216,25119
10473,11217,26447
10473,11218,31954
10473,11219,33695
10473,11220,33812
10473,11221,27181
10473,11222,20405
10473,11223,44087
10473,11224,44823
10473,11225,27244
10473,11226,33580
10473,11228,35984
10473,11229,41637
10473,11230,34539
10473,11231,28077
10473,11232,31386
10473,11233,26311
10473,11234,38595
10473,11235,43119
10473,11236,33576
10473,11237,22221
10473,11238,24858
10473,11239,30400
10473,11354,10954
10473,11355,14326
10473,11356,9407
10473,11357,8644
10473,11358,15172
10473,11360,12026
10473,11361,14023
10473,11362,17507
10473,11363,17162
10473,11364,16975
10473,11365,17309
10473,11367,16595
10473,11368,15837
10473,11369,13768
10473,11370,13674
10473,11372,14672
10473,11373,16772
10473,11374,17301
10473,11375,16162
10473,11377,15820
10473,11378,18754
10473,11379,18385
10473,11385,24095
10473,11411,24645
10473,11412,22015
10473,11413,28462
10473,11414,27007
10473,11415,17998
10473,11416,23714
10473,11417,22874
10473,11418,19240
10473,11419,20661
10473,11420,22248
10473,11421,22677
10473,11422,27575
10473,11423,19425
10473,11426,18718
10473,11427,18219
10473,11428,19027
10473,11429,22616
10473,11432,22053
10473,11433,22330
10473,11434,31539
10473,11435,18709
10473,11436,21866
10473,11691,34175
10473,11692,37560
10473,11693,32899
10473,11694,44304
10474,10001,22295
10474,10002,19716
10474,10003,17313
10474,10004,21788
10474,10005,22221
10474,10006,23043
10474,10007,24130
10474,10009,17015
10474,10010,16155
10474,10011,23106
10474,10012,19681
10474,10013,21906
10474,10014,21136
10474,10016,15671
10474,10017,15299
10474,10018,21373
10474,10019,20002
10474,10021,12504
10474,10022,13966
10474,10023,18539
10474,10024,18080
10474,10025,17231
10474,10026,9470
10474,10027,13906
10474,10028,10791
10474,10029,9301
10474,10030,6383
10474,10031,7822
10474,10032,10530
10474,10033,8416
10474,10034,10442
10474,10035,7602
10474,10036,20682
10474,10037,5898
10474,10038,25169
10474,10039,10086
10474,10040,9612
10474,10044,13259
10474,10065,13262
10474,10069,18353
10474,10075,21788
10474,10128,10704
10474,10280,23215
10474,10282,23732
10474,10301,44083
10474,10302,48517
10474,10303,53554
10474,10304,40505
10474,10305,39609
10474,10306,48133
10474,10307,68515
10474,10308,64800
10474,10309,63758
10474,10310,43904
10474,10312,61847
10474,10314,46682
10474,10451,3953
10474,10452,7670
10474,10453,7588
10474,10454,3719
10474,10455,2671
10474,10456,3719
10474,10457,6470
10474,10458,9385
10474,10459,2293
10474,10460,3651
10474,10461,7732
10474,10462,5204
10474,10463,11796
10474,10464,13502
10474,10465,6960
10474,10466,12296
10474,10467,8044
10474,10468,9646
10474,10469,11790
10474,10471,16933
10474,10472,3358
10474,10473,3530
10474,10474,0
10474,10475,11411
10474,11101,17829
10474,11102,10210
10474,11103,10726
10474,11104,15748
10474,11105,10696
10474,11106,10975
10474,11201,23821
10474,11203,32044
10474,11204,34697
10474,11205,22407
10474,11206,21243
10474,11207,27642
10474,11208,27170
10474,11209,34629
10474,11210,42963
10474,11211,20441
10474,11212,29668
10474,11213,31276
10474,11214,40648
10474,11215,28586
10474,11216,24169
10474,11217,25498
10474,11218,31004
10474,11219,32746
10474,11220,32863
10474,11221,29585
10474,11222,19456
10474,11223,46491
10474,11224,42277
10474,11225,26294
10474,11226,32630
10474,11228,35034
10474,11229,44041
10474,11230,33589
10474,11231,27127
10474,11232,30436
10474,11233,28715
10474,11234,40999
10474,11235,44146
10474,11236,35980
10474,11237,21417
10474,11238,23909
10474,11239,32804
10474,11354,13357
10474,11355,16730
10474,11356,11811
10474,11357,11048
10474,11358,17576
10474,11360,14430
10474,11361,16427
10474,11362,19911
10474,11363,19566
10474,11364,19379
10474,11365,19712
10474,11367,18999
10474,11368,18241
10474,11369,16172
10474,11370,12725
10474,11372,13723
10474,11373,19176
10474,11374,19705
10474,11375,18566
10474,11377,14871
10474,11378,21158
10474,11379,20789
10474,11385,26499
10474,11411,27049
10474,11412,24419
10474,11413,30866
10474,11414,29410
10474,11415,20402
10474,11416,26118
10474,11417,25277
10474,11418,21644
10474,11419,23065
10474,11420,24652
10474,11421,25081
10474,11422,29979
10474,11423,21829
10474,11426,21121
10474,11427,20623
10474,11428,21431
10474,11429,25020
10474,11432,24457
10474,11433,24734
10474,11434,33943
10474,11435,21113
10474,11436,24269
10474,11691,36579
10474,11692,39964
10474,11693,35303
10474,11694,46708
10475,10001,29109
10475,10002,28499
10475,10003,26096
10475,10004,30570
10475,10005,31003
10475,10006,31826
10475,10007,32913
10475,10009,25798
10475,10010,24938
10475,10011,27465
10475,10012,28464
10475,10013,30688
10475,10014,29919
10475,10016,24454
10475,10017,24082
10475,10018,28188
10475,10019,26816
10475,10021,21287
10475,10022,22749
10475,10023,25354
10475,10024,24895
10475,10025,21075
10475,10026,18252
10475,10027,20721
10475,10028,19573
10475,10029,18084
10475,10030,16871
10475,10031,18310
10475,10032,17345
10475,10033,15230
10475,10034,17257
10475,10035,16385
10475,10036,27496
10475,10037,16386
10475,10038,33952
10475,10039,16901
10475,10040,16427
10475,10044,22042
10475,10065,22045
10475,10069,25168
10475,10075,30570
10475,10128,19487
10475,10280,31998
10475,10282,32514
10475,10301,52866
10475,10302,57300
10475,10303,60368
10475,10304,49287
10475,10305,48391
10475,10306,56915
10475,10307,75330
10475,10308,60889
10475,10309,70572
10475,10310,52687
10475,10312,68662
10475,10314,55464
10475,10451,17160
10475,10452,14485
10475,10453,14403
10475,10454,14197
10475,10455,13431
10475,10456,14066
10475,10457,9775
10475,10458,9126
10475,10459,12117
10475,10460,10385
10475,10461,5333
10475,10462,7139
10475,10463,11216
10475,10464,7918
10475,10465,6320
10475,10466,4324
10475,10467,8179
10475,10468,9642
10475,10469,2940
10475,10471,18316
10475,10472,9907
10475,10473,9973
10475,10474,12183
10475,10475,0
10475,11101,26678
10475,11102,18992
10475,11103,19508
10475,11104,24531
10475,11105,19478
10475,11106,19758
10475,11201,32603
10475,11203,33460
10475,11204,43479
10475,11205,31190
10475,11206,30026
10475,11207,29059
10475,11208,28586
10475,11209,43411
10475,11210,44380
10475,11211,29224
10475,11212,31084
10475,11213,32692
10475,11214,50144
10475,11215,37368
10475,11216,32952
10475,11217,34281
10475,11218,39787
10475,11219,41528
10475,11220,41646
10475,11221,31001
10475,11222,28238
10475,11223,47908
10475,11224,48643
10475,11225,34327
10475,11226,41413
10475,11228,43817
10475,11229,45458
10475,11230,42372
10475,11231,35910
10475,11232,39219
10475,11233,30131
10475,11234,42416
10475,11235,46939
10475,11236,37397
10475,11237,26041
10475,11238,32692
10475,11239,34221
10475,11354,14774
10475,11355,18146
10475,11356,13227
10475,11357,12465
10475,11358,17124
10475,11360,13978
10475,11361,15974
10475,11362,19459
10475,11363,19114
10475,11364,18927
10475,11365,19260
10475,11367,20415
10475,11368,19657
10475,11369,17588
10475,11370,21385
10475,11372,19145
10475,11373,20592
10475,11374,21122
10475,11375,19982
10475,11377,23654
10475,11378,22574
10475,11379,22205
10475,11385,27915
10475,11411,26597
10475,11412,23966
10475,11413,30414
10475,11414,30827
10475,11415,21818
10475,11416,27535
10475,11417,26694
10475,11418,23060
10475,11419,24482
10475,11420,26068
10475,11421,26498
10475,11422,29527
10475,11423,21377
10475,11426,20669
10475,11427,20171
10475,11428,20979
10475,11429,24568
10475,11432,24005
10475,11433,25539
10475,11434,33491
10475,11435,22530
10475,11436,25686
10475,11691,37995
10475,11692,41380
10475,11693,36719
10475,11694,48124
11101,10001,7670
11101,10002,10603
11101,10003,7316
11101,10004,9868
11101,10005,13108
11101,10006,13931
11101,10007,15017
11101,10009,7902
11101,10010,6158
11101,10011,8418
11101,10012,8547
11101,10013,9315
11101,10014,9037
11101,10016,5725
11101,10017,6132
11101,10018,7197
11101,10019,6885
11101,10021,4578
11101,10022,4353
11101,10023,6155
11101,10024,7708
11101,10025,8866
11101,10026,9114
11101,10027,13323
11101,10028,5715
11101,10029,7271
11101,10030,11835
11101,10031,14730
11101,10032,17287
11101,10033,15156
11101,10034,16999
11101,10035,10634
11101,10036,7478
11101,10037,11008
11101,10038,12388
11101,10039,13434
11101,10040,17108
11101,10044,4098
11101,10065,3895
11101,10069,6689
11101,10075,9868
11101,10128,6018
11101,10280,14102
11101,10282,14619
11101,10301,31238
11101,10302,35672
11101,10303,36160
11101,10304,27659
11101,10305,26763
11101,10306,35287
11101,10307,51708
11101,10308,39261
11101,10309,46950
11101,10310,31059
11101,10312,45040
11101,10314,33836
11101,10451,12656
11101,10452,14318
11101,10453,17393
11101,10454,11103
11101,10455,15331
11101,10456,14190
11101,10457,17774
11101,10458,25044
11101,10459,18207
11101,10460,19121
11101,10461,23685
11101,10462,21448
11101,10463,19417
11101,10464,31055
11101,10465,22615
11101,10466,27955
11101,10467,23703
11101,10468,18377
11101,10469,27777
11101,10471,24554
11101,10472,19017
11101,10473,19190
11101,10474,18048
11101,10475,27067
11101,11101,0
11101,11102,4103
11101,11103,3159
11101,11104,1150
11101,11105,4663
11101,11106,2550
11101,11201,10692
11101,11203,14568
11101,11204,21851
11101,11205,8262
11101,11206,5753
11101,11207,21825
11101,11208,14947
11101,11209,21783
11101,11210,22256
11101,11211,6296
11101,11212,23851
11101,11213,12010
11101,11214,27802
11101,11215,13326
11101,11216,10024
11101,11217,11353
11101,11218,18159
11101,11219,19900
11101,11220,20017
11101,11221,7297
11101,11222,2948
11101,11223,23720
11101,11224,29432
11101,11225,12149
11101,11226,14337
11101,11228,22189
11101,11229,24834
11101,11230,20744
11101,11231,14307
11101,11232,17591
11101,11233,22898
11101,11234,35214
11101,11235,31300
11101,11236,30195
11101,11237,7271
11101,11238,9764
11101,11239,27019
11101,11354,13798
11101,11355,12487
11101,11356,15901
11101,11357,18033
11101,11358,16474
11101,11360,20461
11101,11361,18933
11101,11362,19841
11101,11363,21300
11101,11364,17591
11101,11365,14047
11101,11367,13494
11101,11368,10090
11101,11369,9638
11101,11370,7786
11101,11372,7123
11101,11373,5153
11101,11374,7828
11101,11375,9191
11101,11377,2653
11101,11378,4366
11101,11379,6579
11101,11385,6709
11101,11411,26895
11101,11412,19641
11101,11413,23663
11101,11414,15701
11101,11415,14617
11101,11416,13117
11101,11417,13494
11101,11418,12265
11101,11419,17280
11101,11420,18867
11101,11421,12522
11101,11422,25365
11101,11423,18003
11101,11426,20968
11101,11427,18835
11101,11428,19643
11101,11429,21095
11101,11432,16388
11101,11433,17326
11101,11434,20796
11101,11435,15328
11101,11436,18484
11101,11691,30794
11101,11692,26254
11101,11693,21593
11101,11694,40923
11102,10001,9218
11102,10002,13160
11102,10003,8864
11102,10004,15231
11102,10005,15664
11102,10006,16487
11102,10007,17573
11102,10009,10459
11102,10010,7706
11102,10011,9966
11102,10012,10095
11102,10013,18632
11102,10014,10585
11102,10016,7273
11102,10017,6930
11102,10018,8745
11102,10019,7859
11102,10021,6499
11102,10022,5697
11102,10023,8076
11102,10024,9630
11102,10025,11563
11102,10026,8740
11102,10027,10009
11102,10028,10061
11102,10029,8572
11102,10030,8521
11102,10031,10209
11102,10032,13973
11102,10033,11841
11102,10034,13685
11102,10035,6872
11102,10036,8522
11102,10037,7693
11102,10038,18291
11102,10039,10119
11102,10040,13793
11102,10044,3157
11102,10065,5816
11102,10069,8610
11102,10075,15231
11102,10128,7939
11102,10280,16659
11102,10282,17175
11102,10301,37141
11102,10302,41575
11102,10303,42064
11102,10304,33562
11102,10305,32667
11102,10306,41190
11102,10307,57611
11102,10308,45164
11102,10309,52854
11102,10310,36962
11102,10312,50943
11102,10314,39739
11102,10451,9059
11102,10452,10721
11102,10453,13796
11102,10454,6983
11102,10455,7709
11102,10456,10593
11102,10457,14177
11102,10458,17423
11102,10459,10586
11102,10460,11500
11102,10461,19160
11102,10462,13827
11102,10463,15820
11102,10464,21536
11102,10465,14994
11102,10466,20334
11102,10467,16082
11102,10468,14780
11102,10469,19825
11102,10471,20957
11102,10472,11396
11102,10473,11568
11102,10474,10427
11102,10475,19445
11102,11101,3943
11102,11102,0
11102,11103,1729
11102,11104,4435
11102,11105,1985
11102,11106,1799
11102,11201,16596
11102,11203,26840
11102,11204,27755
11102,11205,14165
11102,11206,13001
11102,11207,22438
11102,11208,21966
11102,11209,27687
11102,11210,37048
11102,11211,12199
11102,11212,24464
11102,11213,17914
11102,11214,33706
11102,11215,19230
11102,11216,15927
11102,11217,17256
11102,11218,24062
11102,11219,25804
11102,11220,25921
11102,11221,13994
11102,11222,5872
11102,11223,40576
11102,11224,35335
11102,11225,18052
11102,11226,20240
11102,11228,28092
11102,11229,38126
11102,11230,26647
11102,11231,20210
11102,11232,23494
11102,11233,23511
11102,11234,35084
11102,11235,39607
11102,11236,30065
11102,11237,13175
11102,11238,15667
11102,11239,26889
11102,11354,10460
11102,11355,12455
11102,11356,12314
11102,11357,13509
11102,11358,12991
11102,11360,16848
11102,11361,19701
11102,11362,22693
11102,11363,22348
11102,11364,18359
11102,11365,14814
11102,11367,13549
11102,11368,11069
11102,11369,5143
11102,11370,4483
11102,11372,5481
11102,11373,8810
11102,11374,12243
11102,11375,12045
11102,11377,6629
11102,11378,8679
11102,11379,15344
11102,11385,11023
11102,11411,29032
11102,11412,20254
11102,11413,23532
11102,11414,23495
11102,11415,15373
11102,11416,20914
11102,11417,20073
11102,11418,16932
11102,11419,17150
11102,11420,18736
11102,11421,19877
11102,11422,25235
11102,11423,18616
11102,11426,23105
11102,11427,20131
11102,11428,20584
11102,11429,22016
11102,11432,17001
11102,11433,17939
11102,11434,20665
11102,11435,15198
11102,11436,18354
11102,11691,30663
11102,11692,34048
11102,11693,29387
11102,11694,40792
11103,10001,14447
11103,10002,14523
11103,10003,14093
11103,10004,17494
11103,10005,21592
11103,10006,22414
11103,10007,18041
11103,10009,14711
11103,10010,12935
11103,10011,15194
11103,10012,15324
11103,10013,17551
11103,10014,15814
11103,10016,12502
11103,10017,12908
11103,10018,13973
11103,10019,8260
11103,10021,6995
11103,10022,6099
11103,10023,8410
11103,10024,12665
11103,10025,11664
11103,10026,8841
11103,10027,10109
11103,10028,10162
11103,10029,8672
11103,10030,8622
11103,10031,10310
11103,10032,14074
11103,10033,11942
11103,10034,13786
11103,10035,6973
11103,10036,14255
11103,10037,7794
11103,10038,17211
11103,10039,10220
11103,10040,13894
11103,10044,4504
11103,10065,6150
11103,10069,8944
11103,10075,17494
11103,10128,10075
11103,10280,22586
11103,10282,23103
11103,10301,36061
11103,10302,40495
11103,10303,40983
11103,10304,32482
11103,10305,31586
11103,10306,40110
11103,10307,56531
11103,10308,44084
11103,10309,51773
11103,10310,35882
11103,10312,49863
11103,10314,38659
11103,10451,9160
11103,10452,10821
11103,10453,13897
11103,10454,7084
11103,10455,7810
11103,10456,10694
11103,10457,14278
11103,10458,17524
11103,10459,10687
11103,10460,11600
11103,10461,18135
11103,10462,13927
11103,10463,15921
11103,10464,21637
11103,10465,15095
11103,10466,20435
11103,10467,16183
11103,10468,14881
11103,10469,19925
11103,10471,21058
11103,10472,11497
11103,10473,11669
11103,10474,10528
11103,10475,19546
11103,11101,3361
11103,11102,1528
11103,11103,0
11103,11104,2754
11103,11105,2010
11103,11106,1990
11103,11201,15515
11103,11203,25814
11103,11204,26674
11103,11205,13085
11103,11206,11921
11103,11207,21413
11103,11208,20940
11103,11209,26606
11103,11210,27079
11103,11211,11119
11103,11212,23438
11103,11213,16833
11103,11214,32625
11103,11215,18149
11103,11216,14847
11103,11217,16176
11103,11218,22982
11103,11219,24723
11103,11220,24840
11103,11221,12914
11103,11222,10133
11103,11223,39550
11103,11224,34255
11103,11225,16972
11103,11226,19160
11103,11228,27012
11103,11229,37100
11103,11230,25567
11103,11231,19130
11103,11232,22414
11103,11233,22485
