,from,to,cost
2916,17,163,15.242261731949752
2917,17,164,16.496187476113896
2918,17,165,18.47057896406544
2919,17,166,14.447340555444754
2920,17,167,17.10628676688837
2921,17,168,25.21449522777897
2922,17,169,24.054343012036437
2923,17,170,21.384753931794823
2924,17,171,23.458697970227686
2925,18,19,2.579477304439413
2926,18,20,3.3768214425294656
2927,18,21,4.491769767636484
2928,18,22,5.087452336517891
2929,18,23,6.119230400352994
2930,18,24,2.390399579935022
2931,18,25,4.241677903316266
2932,18,26,7.07039570245764
2933,18,27,7.6020250710934105
2934,18,28,9.22557219492015
2935,18,29,10.581505434720379
2936,18,30,12.661766348182242
2937,18,31,5.450096559494603
2938,18,32,2.222759270414178
2939,18,33,6.682441368299565
2940,18,34,6.023661376337311
2941,18,35,8.046339256469578
2942,18,36,11.643778848731946
2943,18,37,1.3855564379543575
2944,18,38,0.9027641694261137
2945,18,39,3.009973683724169
2946,18,40,5.846214789453489
2947,18,41,2.9869193425075977
2948,18,42,6.711865118693986
2949,18,43,6.106437470322065
2950,18,44,17.591287163463722
2951,18,45,20.228180521006216
2952,18,46,21.692313666528584
2953,18,47,19.304199702536494
2954,18,48,20.077991659592545
2955,18,49,24.632625618328916
2956,18,50,36.31016665991815
2957,18,51,27.7416580257807
2958,18,52,32.24586870457538
2959,18,53,18.855039200212275
2960,18,54,29.61677091633777
2961,18,55,22.90992240636742
2962,18,56,8.127418568880493
2963,18,57,9.683292779961471
2964,18,58,11.441773618628627
2965,18,59,6.898706085169228
2966,18,60,8.1334660612283
2967,18,61,9.519648854772155
2968,18,62,11.579227466778534
2969,18,63,13.432250545670733
2970,18,64,9.642378165292529
2971,18,65,11.817012486801856
2972,18,66,14.467088996143936
2973,18,67,13.080871574870011
2974,18,68,14.506581474824602
2975,18,69,18.050811095099586
2976,18,70,14.517616838147369
2977,18,71,17.71722820846869
2978,18,72,15.206254912050987
2979,18,73,13.313020125332711
2980,18,74,15.933187364315296
2981,18,75,16.783292524319364
2982,18,76,11.301062620575948
2983,18,77,11.249719869833761
2984,18,78,9.339471163869279
2985,18,79,17.341692484759264
2986,18,80,2.978160449625632
2987,18,81,3.6335321777008973
2988,18,82,4.334383342430528
2989,18,83,4.014734503045323
2990,18,84,5.086799180549508
2991,18,85,3.0842538964031228
2992,18,86,7.308875811388438
2993,18,87,12.120530014507725
2994,18,88,15.5491239746125
2995,18,89,7.185246185252256
2996,18,90,6.482296313531887
2997,18,91,11.366097724830546
2998,18,92,11.885602320398968
2999,18,93,15.64234074906223
3000,18,94,14.414928444455185
3001,18,95,5.345229093219429
3002,18,96,11.36123630493427
3003,18,97,9.97789377957061
3004,18,98,17.466939083224077
3005,18,99,10.12024629396844
3006,18,100,8.735039445103947
3007,18,101,8.468376680973757
3008,18,102,12.765789190297903
3009,18,103,13.951498805696938
3010,18,104,13.484566663472815
3011,18,105,8.052370035038336
3012,18,106,3.5816647400365045
3013,18,107,17.693735556892605
3014,18,108,20.124709951761545
3015,18,109,10.513779651787818
3016,18,110,12.281744347955103
3017,18,111,16.00154163625235
3018,18,112,17.39164024395202
3019,18,113,14.947166732331262
3020,18,114,9.140512346010158
3021,18,115,12.052568206959853
3022,18,116,9.517345164680515
3023,18,117,15.575216368928833
3024,18,118,19.260626127618814
3025,18,119,13.976496238094429
3026,18,120,7.4568281177916775
3027,18,121,8.673580412762712
3028,18,122,13.849248507674572
3029,18,123,12.003743320446972
3030,18,124,12.090400539764815
3031,18,125,10.66702209752425
3032,18,126,13.540674567818138
3033,18,127,14.267392025092485
3034,18,128,15.795958064509454
3035,18,129,16.156850480967787
3036,18,130,19.684685174872683
3037,18,131,18.67617919743747
3038,18,132,17.54519821260954
3039,18,133,14.573286456042428
3040,18,134,12.7641393030321
3041,18,135,8.930212079080109
3042,18,136,7.765669400743221
3043,18,137,6.272807968724644
3044,18,138,7.013401826923065
3045,18,139,7.831497512322665
3046,18,140,9.486187838941285
3047,18,141,10.69751215571934
3048,18,142,5.144302547829865
3049,18,143,6.683510706567384
3050,18,144,8.539285664279967
3051,18,145,8.358619678017742
3052,18,146,20.494416463274028
3053,18,147,18.53001334149777
3054,18,148,20.49489187895763
3055,18,149,15.009162876222682
3056,18,150,12.76967956873691
3057,18,151,12.630046877283178
3058,18,152,13.552534112534406
3059,18,153,12.869858151797052
3060,18,154,14.363200358583414
3061,18,155,15.426886503576668
3062,18,156,11.636901461885047
3063,18,157,22.144023024679576
3064,18,158,17.390399172123484
3065,18,159,20.64820332091725
3066,18,160,18.600110717432436
3067,18,161,19.212930212461174
3068,18,162,19.791674414935752
3069,18,163,15.31588142518825
3070,18,164,16.456693042999337
3071,18,165,18.31908177500015
3072,18,166,14.380405016091158
3073,18,167,16.871764477520497
3074,18,168,24.705484978125817
3075,18,169,23.395993977440064
3076,18,170,20.681958478770028
3077,18,171,22.577869956142912
3078,19,20,1.2312649793665058
3079,19,21,2.639630233233386
3080,19,22,3.776312009621966
3081,19,23,4.5546886997820515
3082,19,24,2.515708792562005
3083,19,25,3.6349722656224634
3084,19,26,5.753495890402521
3085,19,27,5.995228816810871
3086,19,28,7.674211626324892
3087,19,29,9.048257024456738
3088,19,30,11.206398310939761
3089,19,31,4.726186003442717
3090,19,32,2.0073768028326127
3091,19,33,5.580498618973659
3092,19,34,7.528281535186023
3093,19,35,6.707620336336806
3094,19,36,10.138485486672378
3095,19,37,3.165342042987154
3096,19,38,2.029969513166979
3097,19,39,0.5129384797829412
3098,19,40,7.171423091648118
3099,19,41,2.729319834651008
3100,19,42,7.8491082039417615
3101,19,43,7.166439220674049
3102,19,44,18.5735699929933
3103,19,45,20.83686816619978
3104,19,46,22.14127557903888
3105,19,47,20.482828029483144
3106,19,48,21.42038122931748
3107,19,49,25.810464915351723
3108,19,50,37.08690515920984
3109,19,51,28.783200428497988
3110,19,52,33.04783933761399
3111,19,53,19.614209367546213
3112,19,54,30.535819759157874
3113,19,55,23.670396984138016
3114,19,56,7.236572769676395
3115,19,57,8.530519683251994
3116,19,58,10.254961969745901
3117,19,59,6.394455489536688
3118,19,60,7.698080204720902
3119,19,61,8.67840822785925
3120,19,62,10.634431920801278
3121,19,63,12.447896162325113
3122,19,64,9.208599017430451
3123,19,65,11.281747339915404
3124,19,66,14.266849192926644
3125,19,67,12.735551345581195
3126,19,68,13.151040565266864
3127,19,69,18.24356570002287
3128,19,70,14.828946568744769
3129,19,71,16.88143640320554
3130,19,72,14.325583401120321
3131,19,73,12.156057010016381
3132,19,74,15.322112823658635
3133,19,75,15.309525353420257
3134,19,76,11.07547566046574
3135,19,77,11.35689165204648
3136,19,78,9.305214859775072
3137,19,79,16.899333686511298
3138,19,80,5.388424956494724
3139,19,81,4.788065722922853
3140,19,82,5.922913912929089
3141,19,83,6.315470630434286
3142,19,84,6.052847733843168
3143,19,85,4.814110803805888
3144,19,86,9.172913050379695
3145,19,87,14.552725430897471
3146,19,88,17.602823846359477
3147,19,89,9.426717193432312
3148,19,90,8.980229293711039
3149,19,91,13.944785293120146
3150,19,92,14.448702462399472
3151,19,93,17.276480801129587
3152,19,94,16.747121947810317
3153,19,95,7.7565796614104086
3154,19,96,13.899152670969354
3155,19,97,12.438305139450101
3156,19,98,19.44772949139985
3157,19,99,12.159817140733427
3158,19,100,11.128755543131032
3159,19,101,10.5302644768106
3160,19,102,14.89189073206971
3161,19,103,15.897467304791775
3162,19,104,15.234781093127674
3163,19,105,10.601537196533744
3164,19,106,6.129489175852984
3165,19,107,19.834757971567903
3166,19,108,22.1814534531294
3167,19,109,12.836578097083834
3168,19,110,14.565770909422577
3169,19,111,17.830634542335513
3170,19,112,19.692778446328155
3171,19,113,17.15564868489149
3172,19,114,10.886948151159794
3173,19,115,13.897344140823229
3174,19,116,12.063019270575218
3175,19,117,18.01155761388682
3176,19,118,21.517783911384594
3177,19,119,16.512745557429653
3178,19,120,10.03596604660608
3179,19,121,10.926067043209972
3180,19,122,16.42528031601361
3181,19,123,13.433063493272005
3182,19,124,13.75284471698741
3183,19,125,11.667529937198564
3184,19,126,14.643856420086289
3185,19,127,15.793092081165955
3186,19,128,17.016551942112198
3187,19,129,17.643525786412358
3188,19,130,21.203105560226927
3189,19,131,20.038651838140723
3190,19,132,19.27081748136317
3191,19,133,16.422951993894
3192,19,134,14.793107362161642
3193,19,135,10.832995668617487
3194,19,136,9.337610198105052
3195,19,137,7.876868510845547
3196,19,138,8.86760480875896
3197,19,139,9.990148300449958
3198,19,140,11.668251531281163
3199,19,141,12.88618747254783
3200,19,142,7.288665442338112
3201,19,143,9.117192683820354
3202,19,144,10.930777155890697
3203,19,145,10.902345057468787
3204,19,146,22.619849318081503
3205,19,147,20.70265562541028
3206,19,148,22.83867396905141
3207,19,149,17.557945465353843
3208,19,150,15.052077070710835
3209,19,151,15.125218676480301
3210,19,152,16.05650127312743
3211,19,153,15.235406967611947
3212,19,154,16.763110817499896
3213,19,155,17.876430635979855
3214,19,156,14.120160749882697
3215,19,157,24.455014821246372
3216,19,158,19.42785642516221
3217,19,159,22.413999460902556
3218,19,160,20.471590133666183
3219,19,161,21.140047986001473
3220,19,162,21.814566337378647
3221,19,163,17.44227672892056
3222,19,164,18.68823113998132
3223,19,165,20.64321412115726
3224,19,166,16.634395722256794
3225,19,167,19.254869761157725
3226,19,168,27.237550964908642
3227,19,169,25.967362132114584
3228,19,170,23.25859236953028
3229,19,171,25.143098287696
3230,20,21,1.4095353587782653
3231,20,22,2.6133608364073626
3232,20,23,3.3305919260879477
3233,20,24,2.2788245619932903
3234,20,25,2.741946423360053
3235,20,26,4.548033095387803
3236,20,27,4.764288997126494
3237,20,28,6.443162712931713
3238,20,29,7.81703603394257
3239,20,30,9.975629889515027
3240,20,31,3.69675422050105
3241,20,32,3.2375389571907487
3242,20,33,4.416254210115697
3243,20,34,8.730103121197121
3244,20,35,5.492344205339253
3245,20,36,8.907302274437647
3246,20,37,3.4991029850846798
3247,20,38,2.5935190971730466
3248,20,39,1.3770230865222395
3249,20,40,8.387797007295925
3250,20,41,2.2010727870408626
3251,20,42,9.07726383126396
3252,20,43,8.39575088846278
3253,20,44,19.80130300222085
3254,20,45,22.036108876991314
3255,20,46,23.319903265364573
3256,20,47,21.71408902170231
3257,20,48,22.649143383247978
3258,20,49,27.041600422006642
3259,20,50,38.29562111966057
3260,20,51,30.010966795459638
3261,20,52,34.259802993693434
3262,20,53,20.82841516657187
3263,20,54,31.757103694282577
3264,20,55,24.88227164062732
3265,20,56,6.091861260859815
3266,20,57,7.3284701073230885
3267,20,58,9.042620670704236
3268,20,59,5.370197827950492
3269,20,60,6.663433149022156
3270,20,61,7.528587191268367
3271,20,62,9.45336772258345
3272,20,63,11.254625402669442
3273,20,64,8.150773686328826
3274,20,65,10.17881944374951
3275,20,66,13.230233239411103
3276,20,67,11.669697845836243
3277,20,68,11.922401433000791
3278,20,69,17.30314237681496
3279,20,70,13.946132111954254
3280,20,71,15.700183274874291
3281,20,72,13.142693132721632
3282,20,73,10.942652023652265
3283,20,74,14.184031665348616
3284,20,75,14.078288784616701
3285,20,76,10.055116787882982
3286,20,77,10.436384719078138
3287,20,78,8.366362288114026
3288,20,79,15.792071598014317
3289,20,80,5.836302305518981
3290,20,81,4.563180698771077
3291,20,82,5.820879215968871
3292,20,83,6.633158910317741
3293,20,84,5.633368601790736
3294,20,85,4.874303642547344
3295,20,86,10.32786713272188
3296,20,87,15.49348196986746
3297,20,88,18.727761132601163
3298,20,89,10.471362882039694
3299,20,90,9.85860339357898
3300,20,91,14.632424720865735
3301,20,92,15.005733980625516
3302,20,93,18.482166767985934
3303,20,94,17.757205771565385
3304,20,95,8.706757922854777
3305,20,96,14.719256720752776
3306,20,97,13.354078936050412
3307,20,98,20.593980757556782
3308,20,99,13.281321241727913
3309,20,100,12.095962215454584
3310,20,101,11.641454463742065
3311,20,102,15.991048768272469
3312,20,103,17.048822689686666
3313,20,104,16.422922955907616
3314,20,105,11.404883094379732
3315,20,106,6.947257445834614
3316,20,107,20.93329348123419
3317,20,108,23.308801434295784
3318,20,109,13.84862171753157
3319,20,110,15.59982649693514
3320,20,111,19.008114747915673
3321,20,112,20.72167399843579
3322,20,113,18.226279924216204
3323,20,114,12.068428093748247
3324,20,115,15.067428782055954
3325,20,116,12.870925717618768
3326,20,117,18.949629362780275
3327,20,118,22.569631744986932
3328,20,119,17.333815227447236
3329,20,120,10.729038359322235
3330,20,121,11.969636313985113
3331,20,122,17.13249812949845
3332,20,123,13.041757666877857
3333,20,124,13.486066673508072
3334,20,125,11.091500527973022
3335,20,126,14.07983160971523
3336,20,127,15.43060534497112
3337,20,128,16.488947774606668
3338,20,129,17.24663687525789
3339,20,130,20.804513031188225
3340,20,131,19.563561931076983
3341,20,132,19.000052444910487
3342,20,133,16.2467873237575
3343,20,134,14.751211180053273
3344,20,135,10.75184507109906
3345,20,136,9.091109477728889
3346,20,137,7.6905743375902995
3347,20,138,8.796365004765008
3348,20,139,10.102070649571099
3349,20,140,11.77407154186995
3350,20,141,12.9838197264225
3351,20,142,7.454564591350071
3352,20,143,9.493310754232985
3353,20,144,11.236659174469807
3354,20,145,11.425463751259706
3355,20,146,22.609948096535156
3356,20,147,20.73831241593612
3357,20,148,23.027566868801383
3358,20,149,18.063482191172323
3359,20,150,15.21337929433027
3360,20,151,15.533973301633456
3361,20,152,16.47569672015351
3362,20,153,15.478258923588703
3363,20,154,17.036212571074966
3364,20,155,18.206923088529468
3365,20,156,14.515603416807208
3366,20,157,24.6056835045938
3367,20,158,19.363070848066354
3368,20,159,22.15368269623698
3369,20,160,20.286670962309614
3370,20,161,20.989480220578606
3371,20,162,21.728996476192982
3372,20,163,17.45558688815695
3373,20,164,18.783112227329173
3374,20,165,20.818315492988965
3375,20,166,16.75984871577105
3376,20,167,19.498322987961547
3377,20,168,27.685352419093206
3378,20,169,26.53557377360105
3379,20,170,23.862532269794865
3380,20,171,25.89114256915098
3381,21,22,1.3726311522937402
3382,21,23,1.926473860300652
3383,21,24,2.6892598748166563
3384,21,25,2.089903864475653
3385,21,26,3.1682716067344376
3386,21,27,3.355903160446235
3387,21,28,5.035015314362902
3388,21,29,6.409699612473456
3389,21,30,8.566812225163897
3390,21,31,2.6631418534401607
3391,21,32,4.6428287833625745
3392,21,33,3.1066137447851148
3393,21,34,10.097851067693547
3394,21,35,4.0961435961195845
3395,21,36,7.499645882803389
3396,21,37,4.239669456193301
3397,21,38,3.6180057137405415
3398,21,39,2.7509055676422687
3399,21,40,9.77239179910672
3400,21,41,2.2858599794762138
3401,21,42,10.477158294867047
3402,21,43,9.797759349299588
3403,21,44,21.2107149574935
3404,21,45,23.42818941063988
3405,21,46,24.695600889337303
3406,21,47,23.12145923497961
3407,21,48,24.04886360927341
3408,21,49,28.449748763034957
3409,21,50,39.693873997911126
3410,21,51,31.42036706993236
3411,21,52,35.66048419271125
3412,21,53,22.23108729778169
3413,21,54,33.163766705768424
3414,21,55,26.283207056422842
3415,21,56,4.794154724658968
3416,21,57,5.945864885035796
3417,21,58,7.646604259391328
3418,21,59,4.2710924883746815
3419,21,60,5.5216182817356065
3420,21,61,6.214312106682376
3421,21,62,8.093040582890112
3422,21,63,9.877972421072895
3423,21,64,6.958800337457985
3424,21,65,8.915082937384996
3425,21,66,12.039077174378791
3426,21,67,10.447468050163174
3427,21,68,10.512929852455533
3428,21,69,16.216947843683435
3429,21,70,12.942172828702503
3430,21,71,14.333935185988725
3431,21,72,11.776213544014785
3432,21,73,9.544774468935627
3433,21,74,12.868032564904642
3434,21,75,12.672242189777817
3435,21,76,8.899074496981788
3436,21,77,9.40733879321202
3437,21,78,7.33465018929375
3438,21,79,14.510082112237356
3439,21,80,6.5309198832957795
3440,21,81,4.6230421712599705
3441,21,82,5.93751581406346
3442,21,83,7.167422458901881
3443,21,84,5.379002406957674
3444,21,85,5.22853513361321
3445,21,86,11.642791482474593
3446,21,87,16.566234944567224
3447,21,88,19.997777755303073
3448,21,89,11.672131058122112
3449,21,90,10.895573884388568
3450,21,91,15.436711654745611
3451,21,92,15.666336937067017
3452,21,93,19.848642970151943
3453,21,94,18.899928570814218
3454,21,95,9.82472697759372
3455,21,96,15.665353645982014
3456,21,97,14.408145546492523
3457,21,98,21.887267094172987
3458,21,99,14.55459819492383
3459,21,100,13.209645218293597
3460,21,101,12.907167223004512
3461,21,102,17.235275060263678
3462,21,103,18.350708117998913
3463,21,104,17.76843117268397
3464,21,105,12.352861671192818
3465,21,106,7.961513548617613
3466,21,107,22.17099489774434
3467,21,108,24.578167726776382
3468,21,109,15.002964901505283
3469,21,110,16.773312120837492
3470,21,111,20.33941314832837
3471,21,112,21.880579716341487
3472,21,113,19.4354543220667
3473,21,114,13.409571328860013
3474,21,115,16.392634616153654
3475,21,116,13.813760784007956
3476,21,117,20.010443945329342
3477,21,118,23.752361540593576
3478,21,119,18.27071091672268
3479,21,120,11.568805043864064
3480,21,121,13.163411584232906
3481,21,122,17.94587556380193
3482,21,123,12.643580163043293
3483,21,124,13.230872153177396
3484,21,125,10.491464678486759
3485,21,126,13.464876639538987
3486,21,127,15.04600982463588
3487,21,128,15.901580915808308
3488,21,129,16.809720262182267
3489,21,130,20.348785953862677
3490,21,131,19.023194227831333
